symbol,log2FC,p_value_neg,p_value_pos,p_value_twosided
DEFB126,-2.917569518,0.000521212,0.999989994,0.004525783
CFHR2,-2.917653514,0.000522496,0.999989832,0.004536306
KLHL15,-2.917662777,0.000547611,0.999986592,0.004741899
MIEF1,-2.917683872,0.000533563,0.999988502,0.004626983
RQCD1,-2.917837986,0.000600451,0.999978139,0.005172381
CCM2,-2.917941768,0.000567327,0.999983856,0.004902844
IL6,-2.918053307,0.000534527,0.999988292,0.004634872
CCDC137,-2.918107041,0.002551314,0.948764323,0.009695209
NCCRP1,-2.918166173,0.000521772,0.999989897,0.004530371
KRTAP10-7,-2.918191818,0.000526259,0.999989328,0.004567153
ATXN1,-2.918224666,0.003707565,0.986551400,0.023891402
HAMP,-2.918641775,0.000519685,0.999990103,0.004513259
PRKAR1A,-2.918665644,0.000522851,0.999989711,0.004539215
C8orf48,-2.918835924,0.000557468,0.999985247,0.004822414
SLX1B,-2.918874241,0.000528294,0.999989073,0.004583832
C8orf31,-2.919010550,0.000525240,0.999989426,0.004558803
NCR2,-2.919058948,0.003599821,0.974871180,0.018491902
KLHDC3,-2.919060496,0.000529168,0.999988915,0.004590989
ELOVL6,-2.919154315,0.000544993,0.999986905,0.004720497
TMEM132D,-2.919175554,0.000534456,0.999988216,0.004634292
DNAJC6,-2.919226767,0.000563050,0.999984351,0.004867962
NAA35,-2.919248202,0.000524182,0.999989526,0.004550129
PARK2,-2.919320758,0.000519061,0.999990139,0.004508134
SPHK1,-2.919455288,0.003524361,0.972570993,0.017633642
OR8J3,-2.919525925,0.000570907,0.999983145,0.004932027
PPP1R1C,-2.919557020,0.000526796,0.999989176,0.004571551
OR4K13,-2.919680181,0.000517489,0.999990302,0.004495240
KRT8,-2.919695886,0.000537719,0.999987805,0.004661001
TRMT61B,-2.919900229,0.000535481,0.999988078,0.004642685
MCU,-2.920059769,0.002811318,0.974863953,0.014479890
CPSF3,-2.920154133,0.000519801,0.999989998,0.004514210
POU2F2,-2.920322394,0.000539669,0.999987498,0.004676960
HACD2,-2.920344437,0.000531077,0.999988619,0.004606622
UQCRHL,-2.920365649,0.002947548,0.957833911,0.012235409
MAX,-2.920558686,0.000543256,0.999986969,0.004706296
CKM,-2.920670640,0.000542420,0.999987071,0.004699456
CMPK1,-2.920709784,0.000611401,0.999975704,0.005261254
GPA33,-2.920805010,0.001504281,0.999897603,0.012228022
PPM1D,-2.920875350,0.000556504,0.999985033,0.004814543
KLRC1,-2.920969571,0.000523674,0.999989472,0.004545969
MASTL,-2.921007356,0.000528102,0.999988965,0.004582252
OLFML3,-2.921013777,0.000523875,0.999989450,0.004547612
MTL5,-2.921037592,0.000541693,0.999987129,0.004693516
AGAP9,-2.921175990,0.000520571,0.999989849,0.004520526
OGFOD3,-2.921231299,0.000518512,0.999990090,0.004503635
METTL11B,-2.921234827,0.000671139,0.999982204,0.005744193
ZNF630,-2.921373432,0.003405091,0.969128858,0.016092848
IL16,-2.921384612,0.000647944,0.999984853,0.005557053
YY1,-2.921706991,0.000566301,0.999983531,0.004894481
LBR,-2.921777611,0.000538274,0.999987597,0.004665543
IL22RA1,-2.921859988,0.000518588,0.999990028,0.004504253
SGK223,-2.921862514,0.000518965,0.999989984,0.004507350
C12orf77,-2.922035818,0.002439478,0.999602419,0.012970327
SH3TC1,-2.922279283,0.000521864,0.999989614,0.004531123
SLC12A3,-2.922290014,0.000575325,0.999982207,0.004968026
OR5M9,-2.922503526,0.000514602,0.999990464,0.004471550
CEP83,-2.922686319,0.000533617,0.999988086,0.004627423
USP46,-2.922874586,0.000528501,0.999988773,0.004585525
TRIM34,-2.922890767,0.000549835,0.999985902,0.004760075
SLC25A2,-2.923056476,0.000596014,0.999978404,0.005136342
NSA2,-2.923071524,0.000524929,0.999989170,0.004556253
THEGL,-2.923252495,0.000518038,0.999990010,0.004499747
S100PBP,-2.923262798,0.000610445,0.999975730,0.005253502
P2RY2,-2.923370383,0.000519684,0.999989808,0.004513250
YEATS2,-2.923405165,0.000553537,0.999985229,0.004790313
TOMM40L,-2.923451807,0.003361976,0.968112230,0.015790628
CENPQ,-2.923516249,0.000526307,0.999989005,0.004567543
SPTSSA,-2.923875636,0.000523354,0.999989317,0.004543341
DGAT2,-2.923998104,0.000717383,0.999977786,0.006115926
METTL2B,-2.924026172,0.000528677,0.999988649,0.004586968
ZNF529,-2.924112185,0.002834093,0.957905229,0.011769816
RNF20,-2.924524781,0.000515398,0.999990241,0.004478083
MYL10,-2.924614089,0.000514281,0.999990370,0.004468915
RSRC1,-2.924729052,0.000517427,0.999989992,0.004494736
ADPRM,-2.924769604,0.000512595,0.999990558,0.004455080
RPLP1,-2.924785736,0.000521717,0.999989456,0.004529921
MAMDC2,-2.924928887,0.000533523,0.999987984,0.004626655
TIGIT,-2.925053429,0.000517238,0.999989992,0.004493185
RIT2,-2.925209749,0.000527565,0.999988730,0.004577856
LOC101928436,-2.925225550,0.000522910,0.999989270,0.004539702
CLEC4M,-2.925226849,0.000517816,0.999989914,0.004497927
DSG1,-2.925249737,0.000517118,0.999989995,0.004492194
LRCOL1,-2.925251042,0.000524428,0.999989075,0.004552148
CDKN2C,-2.925323904,0.000524349,0.999989132,0.004551497
NABP2,-2.925442890,0.000513733,0.999990387,0.004464421
RSPH4A,-2.925516374,0.000518537,0.999989824,0.004503837
ERCC6,-2.925541257,0.000516140,0.999990102,0.004484175
NLRC3,-2.925744517,0.000531906,0.999988013,0.004613416
OR5P2,-2.925866354,0.000516847,0.999989990,0.004489976
WDR55,-2.925874662,0.000572254,0.999989013,0.004943006
TSSK1B,-2.926149184,0.001645757,0.999714666,0.013293577
NARS,-2.926162119,0.000516292,0.999990037,0.004485419
YES1,-2.926283473,0.000541614,0.999986566,0.004692866
KIF17,-2.926452763,0.000526194,0.999988764,0.004566620
ACAN,-2.926495977,0.000519023,0.999989703,0.004507829
FAM159B,-2.926564329,0.000553148,0.999985038,0.004787141
SLC25A25,-2.926606475,0.000831985,0.999980074,0.007029873
ATXN7,-2.926661873,0.000587059,0.999979694,0.005063539
SLC25A40,-2.926665029,0.000513850,0.999990300,0.004465375
RPEL1,-2.926773053,0.000524665,0.999988973,0.004554087
ZNF430,-2.927022538,0.000514684,0.999990168,0.004472225
KLHL17,-2.927300374,0.000521878,0.999989272,0.004531242
XKR4,-2.927581163,0.000520751,0.999989406,0.004521997
MANSC4,-2.927603095,0.000511505,0.999990512,0.004446126
MYO1A,-2.927729568,0.000528007,0.999988456,0.004581481
INCENP,-2.927775101,0.000515212,0.999990058,0.004476557
TEPP,-2.927812379,0.002880291,0.957798531,0.011940815
AMMECR1,-2.928022071,0.000533714,0.999987685,0.004628215
ESPN,-2.928083745,0.000570537,0.999982451,0.004929009
PRSS48,-2.928130762,0.000510635,0.999990582,0.004438986
HEBP2,-2.928175735,0.000520978,0.999989342,0.004523858
MTHFSD,-2.928346031,0.000519581,0.999989523,0.004512400
PTCHD3,-2.928419038,0.003058711,0.958542286,0.012788237
CLPB,-2.928451887,0.000511338,0.999990479,0.004444758
WHSC1,-2.928500339,0.000554533,0.999984813,0.004798447
ATXN7L3,-2.928527776,0.000512083,0.999990387,0.004450871
CD22,-2.928689213,0.000522426,0.999989105,0.004535732
VIM,-2.928903608,0.000517809,0.999989657,0.004497866
NDEL1,-2.928982135,0.000528425,0.999988382,0.004584900
FAM98C,-2.929035262,0.000514839,0.999990035,0.004473494
RPS8,-2.929064300,0.000519757,0.999989450,0.004513846
VEGFB,-2.929113125,0.000584601,0.999979705,0.005043540
PGLYRP3,-2.929403465,0.003026168,0.964700380,0.013552590
KLHL5,-2.929453588,0.000524565,0.999988787,0.004553273
TSHZ2,-2.929522565,0.000543334,0.999986261,0.004706932
DRD1,-2.929532619,0.000517043,0.999989737,0.004491582
HNRNPM,-2.929628895,0.000520459,0.999989301,0.004519604
MAPK4,-2.929647143,0.000510323,0.999990526,0.004436422
PKIA,-2.929773306,0.000535399,0.999987255,0.004642015
TDP1,-2.929979367,0.000517681,0.999989597,0.004496816
ALS2CR12,-2.929987065,0.000532459,0.999987767,0.004617942
G6PC,-2.929988060,0.000524308,0.999988798,0.004551165
UBE4B,-2.930074372,0.000531893,0.999987799,0.004613308
TM9SF2,-2.930347658,0.000539744,0.999986792,0.004677567
DPH5,-2.930618046,0.000520597,0.999989212,0.004520732
KCNJ15,-2.930675202,0.000661007,0.999962682,0.005662505
SPARCL1,-2.930930525,0.000529880,0.999988070,0.004596821
CD46,-2.930943910,0.000527033,0.999988356,0.004573497
TXN,-2.931069556,0.000522997,0.999988926,0.004540413
HELLS,-2.931444858,0.000509424,0.999990523,0.004429037
LOC286238,-2.931489186,0.000517285,0.999989572,0.004493570
UMAD1,-2.931688123,0.000510267,0.999990409,0.004435957
KIAA2018,-2.932064037,0.000510427,0.999990369,0.004437275
UHRF2,-2.932071495,0.000523416,0.999988714,0.004543848
CD52,-2.932142762,0.000613282,0.999973974,0.005276508
FOXR2,-2.932428116,0.000535484,0.999987229,0.004642709
TCEA1,-2.932477982,0.000559667,0.999983602,0.004840360
NEIL2,-2.932492499,0.000507962,0.999990629,0.004417028
TRPC5OS,-2.932539798,0.000520869,0.999989068,0.004522969
IGFBP4,-2.932663862,0.000526291,0.999988396,0.004567416
NPIPB9,-2.932693250,0.000518858,0.999989278,0.004506475
NMUR1,-2.932708713,0.001266897,0.999947861,0.010420071
NLRP14,-2.932741532,0.000525325,0.999988479,0.004559497
ZNF14,-2.932854473,0.000525452,0.999988513,0.004560539
CYP24A1,-2.932864035,0.000526373,0.999988236,0.004568085
GPATCH8,-2.932932249,0.000515975,0.999989667,0.004482820
BAG4,-2.932973061,0.000598111,0.999976807,0.005153379
FERMT3,-2.933015579,0.001969392,0.999855412,0.010577259
MYL4,-2.933092455,0.000510889,0.999990246,0.004441065
BBC3,-2.933187373,0.003367419,0.966302991,0.015321558
LACTB2,-2.933830010,0.000520066,0.999989112,0.004516379
KRTAP5-11,-2.933842681,0.000521502,0.999988868,0.004528153
NSMF,-2.933849288,0.000526291,0.999988305,0.004567414
SALL2,-2.933855097,0.000516310,0.999989536,0.004485565
IRF2BP2,-2.933923185,0.000508686,0.999990459,0.004422975
ISY1,-2.934090198,0.000543480,0.999985874,0.004708128
RASD2,-2.934158484,0.000545145,0.999985625,0.004721745
STK17A,-2.934387192,0.000546484,0.999985541,0.004732685
NPPC,-2.934455149,0.000506823,0.999990643,0.004407672
XPNPEP1,-2.934892465,0.000572962,0.999981027,0.004948774
CEP70,-2.934918588,0.000541534,0.999986144,0.004692216
PDCD10,-2.934988225,0.000510726,0.999990149,0.004439733
KRT18,-2.935106852,0.000522354,0.999988737,0.004535140
CSNK1D,-2.935140349,0.000526369,0.999988171,0.004568057
ZNF304,-2.935166111,0.000517398,0.999989356,0.004494498
RMDN1,-2.935259676,0.000516376,0.999989436,0.004486106
GPM6A,-2.935404815,0.000509648,0.999990242,0.004430873
USP17L13,-2.935495884,0.000514237,0.999989693,0.004468553
UHRF1,-2.935662237,0.000523992,0.999988396,0.004548568
STK25,-2.935727263,0.000582389,0.999979588,0.005025541
PHEX,-2.935866357,0.000541601,0.999985984,0.004692764
VSIG4,-2.936389167,0.000505627,0.999990666,0.004397848
TGS1,-2.936414832,0.000545518,0.999985469,0.004724790
DDX4,-2.936437343,0.000542707,0.999985877,0.004701806
PRAMEF17,-2.936438588,0.000532803,0.999987083,0.004620763
DDX43,-2.936491280,0.000514906,0.999989541,0.004474046
AVPI1,-2.936507604,0.000525588,0.999988211,0.004561656
TCF19,-2.936512601,0.000553501,0.999984312,0.004790025
RPS2,-2.936553167,0.000519319,0.999988962,0.004510251
P3H2,-2.936656277,0.000536732,0.999986621,0.004652926
LYST,-2.936716544,0.000516385,0.999989362,0.004486181
ANP32E,-2.936862501,0.000537072,0.999986534,0.004655703
BCAP29,-2.936982719,0.000513231,0.999989688,0.004460298
THNSL1,-2.937021626,0.000543616,0.999985562,0.004709236
MUC5B,-2.937294237,0.000522448,0.999988597,0.004535913
ATP8B4,-2.937331740,0.001951026,0.999860411,0.010483124
KLK14,-2.937340585,0.000527386,0.999987928,0.004576391
LIG3,-2.937555456,0.000586451,0.999978675,0.005058589
PREX1,-2.937584510,0.002441521,0.952769865,0.009647242
TLX2,-2.937592729,0.000525378,0.999988178,0.004559937
GALNT15,-2.937640567,0.000517971,0.999989112,0.004499194
MSMO1,-2.937654551,0.000565275,0.999982310,0.004886112
LRP6,-2.937656227,0.000514974,0.999989434,0.004474605
TPTE,-2.937687820,0.000616508,0.999972561,0.005302667
SYPL2,-2.937696186,0.000516607,0.999989267,0.004488002
AP1S2,-2.937805947,0.000522468,0.999988473,0.004536074
JAZF1,-2.937913101,0.000533351,0.999987027,0.004625250
MYOM2,-2.937984426,0.000525374,0.999988162,0.004559902
MAP1LC3B2,-2.938073156,0.001990666,0.999842256,0.010686237
BRINP3,-2.938076723,0.000518860,0.999988867,0.004506486
KRBOX1,-2.938438830,0.000508119,0.999990246,0.004418316
GNL2,-2.938451759,0.000535001,0.999986853,0.004638754
PDS5A,-2.938539236,0.000564595,0.999982315,0.004880569
TM4SF5,-2.939061459,0.000553739,0.999983844,0.004791963
CLIP4,-2.939422373,0.000526104,0.999987922,0.004565887
SSR3,-2.939529204,0.000507229,0.999990281,0.004411003
PRTG,-2.939542805,0.000532287,0.999987039,0.004616538
ADAT1,-2.939594257,0.000514695,0.999989327,0.004472315
SOX6,-2.939803976,0.000543152,0.999985478,0.004705443
ATAT1,-2.939818915,0.000505899,0.999990427,0.004400077
KLRC4-KLRK1,-2.939927693,0.000505885,0.999990425,0.004399965
CLDN14,-2.940150726,0.000521397,0.999988390,0.004527299
SERPINB7,-2.940260292,0.000530032,0.999987398,0.004598065
DCUN1D1,-2.940312916,0.000894719,0.999939879,0.007526114
MEAF6,-2.940386751,0.000581587,0.999979219,0.005019015
TAF7L,-2.940485613,0.000508875,0.999990022,0.004424530
COL11A1,-2.940574673,0.000508525,0.999990078,0.004421656
CTNNBL1,-2.940684450,0.000504779,0.999990501,0.004390878
PHF12,-2.940684450,0.000504779,0.999990501,0.004390878
PABPC1L,-2.940719698,0.000531923,0.999986931,0.004613556
CADPS,-2.940836053,0.000524367,0.999987946,0.004551647
TMEM45B,-2.940843100,0.000503542,0.999990640,0.004380706
HERC2,-2.940860006,0.000515627,0.999989186,0.004479961
CNGA4,-2.941263398,0.000505696,0.999990363,0.004398409
RALGAPA2,-2.941356423,0.000595849,0.999976441,0.005134996
PCDH11X,-2.941392152,0.000504620,0.999990483,0.004389568
ERCC1,-2.941412259,0.000539833,0.999985898,0.004678296
TEX19,-2.941892021,0.000511825,0.999989563,0.004448757
LRRC37B,-2.942018779,0.000508778,0.999989942,0.004423734
OR6K3,-2.942031661,0.000526964,0.999987669,0.004572929
SERPINA11,-2.942310640,0.000509081,0.999989860,0.004426223
PTTG1IP,-2.942317974,0.000508498,0.999989941,0.004421434
CEP89,-2.942375405,0.002056932,0.999808956,0.011025261
RBPMS2,-2.942469912,0.000636571,0.999967067,0.005465120
RIMS2,-2.942480942,0.000504728,0.999990405,0.004390454
FAM118B,-2.942600498,0.000512901,0.999989387,0.004457587
MYT1,-2.942681926,0.000504255,0.999990446,0.004386566
TMEM177,-2.942807477,0.003166538,0.960576390,0.013574471
ZNF284,-2.942858443,0.000520081,0.999988483,0.004516505
FMR1,-2.942866877,0.000553489,0.999983804,0.004789926
WNT10B,-2.942958282,0.000505313,0.999990310,0.004395261
SERPINB11,-2.943063984,0.000519443,0.999988530,0.004511271
ADORA2B,-2.943101523,0.000589970,0.999977189,0.005087209
ALKBH5,-2.943630477,0.000501939,0.999990659,0.004367533
HLA-DPA1,-2.943704453,0.000506603,0.999990094,0.004405860
RBBP5,-2.943708080,0.000512724,0.999989296,0.004456135
FIGNL1,-2.943721799,0.000506182,0.999990132,0.004402402
PDIA3,-2.943827460,0.000503581,0.999990449,0.004381028
SEMA6A,-2.943970617,0.000562600,0.999982116,0.004864295
SRD5A2,-2.944170254,0.000522070,0.999987998,0.004532818
RBM46,-2.944213748,0.000512772,0.999989313,0.004456529
MKX,-2.944367963,0.000502439,0.999990558,0.004371644
NFAT5,-2.944375617,0.000556872,0.999983122,0.004817547
HEXB,-2.944463793,0.000499745,0.999990868,0.004349491
DNAJC5,-2.944529084,0.000503889,0.999990370,0.004383558
KRT4,-2.944548387,0.000578927,0.999979343,0.004997355
PANK3,-2.944550163,0.000512649,0.999989296,0.004455520
QARS,-2.944607050,0.000505516,0.999990176,0.004396932
CNGA3,-2.944658245,0.000525382,0.999987628,0.004559965
RPL9,-2.944693308,0.000499580,0.999990874,0.004348132
ANKRD65,-2.944725467,0.000505210,0.999990198,0.004394415
SIGLEC1,-2.944780383,0.000510129,0.999989606,0.004434827
PTGR2,-2.944898586,0.000515274,0.999988952,0.004477069
SPANXN1,-2.945224983,0.000517988,0.999988584,0.004499336
GAL3ST1,-2.945397347,0.000509389,0.999989677,0.004428751
HGF,-2.945510870,0.000528858,0.999987504,0.004588450
ZCCHC10,-2.945559035,0.002742382,0.956958808,0.011271664
C15orf48,-2.945567383,0.000521218,0.999988185,0.004525829
SCAF1,-2.945596930,0.000514804,0.999988960,0.004473211
C2orf83,-2.945617664,0.000500100,0.999990759,0.004352415
TMEM81,-2.945871719,0.000510329,0.999989525,0.004436468
OPHN1,-2.946164371,0.001986570,0.999839232,0.010665259
SUGP2,-2.946182879,0.000500976,0.999990616,0.004359616
SUN2,-2.946229813,0.000518711,0.999988444,0.004505268
OR2AG1,-2.946242221,0.000506299,0.999989955,0.004403364
NPW,-2.946271463,0.000501229,0.999990584,0.004361695
ANKRD55,-2.947014865,0.000501112,0.999990558,0.004360730
CLEC4C,-2.947103387,0.000565211,0.999980887,0.004885587
RFPL1,-2.947263502,0.000534124,0.999986017,0.004631574
PKD1L2,-2.947336372,0.000507153,0.999989821,0.004410381
STX16,-2.947405105,0.000515834,0.999988621,0.004481662
HSPA1A,-2.947425981,0.000503265,0.999990278,0.004378430
OIP5,-2.947457207,0.000501818,0.999990443,0.004366538
ZNF655,-2.947594120,0.000504461,0.999990120,0.004388260
CA6,-2.947755427,0.000517855,0.999988448,0.004498245
MTMR10,-2.947891793,0.000534964,0.999986075,0.004638453
PHC1,-2.948065774,0.000502043,0.999990381,0.004368384
ZNRF2,-2.948208299,0.000498512,0.999990788,0.004339348
FNBP1L,-2.948211036,0.000509362,0.999989482,0.004428529
BCCIP,-2.948360151,0.000506905,0.999989756,0.004408348
MAP3K6,-2.948362249,0.000501364,0.999990450,0.004362804
CENPC,-2.948487593,0.000530501,0.999986641,0.004601909
SHF,-2.948502845,0.000505684,0.999989916,0.004398309
ZNF501,-2.948568576,0.000510502,0.999989329,0.004437888
SLC2A6,-2.948670347,0.000508689,0.999989516,0.004423004
CNNM2,-2.948751716,0.000533132,0.999986068,0.004623453
MON1A,-2.948758457,0.000509606,0.999989359,0.004430533
PRKRA,-2.948955881,0.000576454,0.999979306,0.004977217
ENTHD2,-2.948978742,0.000430893,0.999991578,0.003780565
RAB2B,-2.949033870,0.000503711,0.999990133,0.004382100
CENPA,-2.949274437,0.000503406,0.999990139,0.004379588
ARHGEF18,-2.949280742,0.000502969,0.999990204,0.004375996
CNTN4,-2.949509738,0.000514076,0.999988782,0.004467229
SPAG5,-2.949581957,0.000528337,0.999986819,0.004584180
HHATL,-2.949688984,0.000543027,0.999984601,0.004704420
SLC31A2,-2.949752406,0.000505511,0.999989844,0.004396893
RBM44,-2.949774472,0.000863233,0.999977136,0.007277393
KRTAP25-1,-2.949785712,0.000517789,0.999988319,0.004497703
IQCG,-2.949873638,0.000496955,0.999990873,0.004326546
ARHGEF33,-2.949949516,0.000519707,0.999988081,0.004513433
CREBBP,-2.950250484,0.000523632,0.999987303,0.004545620
MANF,-2.950331510,0.000501482,0.999990293,0.004363777
VRK3,-2.950393207,0.000512639,0.999988900,0.004455436
SOX4,-2.950485305,0.000565101,0.999981169,0.004884691
MLH1,-2.950498678,0.000504627,0.999989929,0.004389629
ZNF18,-2.950699072,0.000535458,0.999985802,0.004642499
AKIRIN1,-2.950748192,0.000539648,0.999985240,0.004676788
SOCS1,-2.950864692,0.000518539,0.999988097,0.004503853
SIRT2,-2.950966473,0.000501259,0.999990288,0.004361944
KLHL10,-2.951097512,0.000522737,0.999987522,0.004538282
IKZF3,-2.951114391,0.000503584,0.999990012,0.004381052
AMIGO1,-2.951151294,0.002445285,0.953208681,0.009710129
HIST1H2BA,-2.951190141,0.000512506,0.999988894,0.004454345
LEMD1,-2.951383800,0.000547338,0.999984031,0.004739670
MTFR1,-2.951481899,0.000497824,0.999990668,0.004333693
HACE1,-2.951799279,0.000495842,0.999990889,0.004317389
CTSS,-2.952005038,0.000498906,0.999990512,0.004342590
STXBP3,-2.952579565,0.000501748,0.999990124,0.004365959
SYT16,-2.952669274,0.003325169,0.964191760,0.014888294
ZG16B,-2.952856926,0.000538686,0.999984757,0.004668913
OR5I1,-2.953384401,0.000497665,0.999990577,0.004332384
PLEKHF1,-2.953476170,0.000518521,0.999987883,0.004503704
HAO1,-2.953888079,0.000498787,0.999990405,0.004341614
ZUFSP,-2.954104158,0.000508098,0.999989208,0.004418149
MSH5,-2.954246678,0.002252809,0.951413013,0.008819981
PRSS50,-2.954324426,0.000497648,0.999990526,0.004332246
NETO2,-2.954364794,0.000496230,0.999990686,0.004320579
LPPR2,-2.954372586,0.000497604,0.999990520,0.004331879
TMEM219,-2.954482234,0.000496805,0.999990617,0.004325312
HIBADH,-2.954503334,0.000503856,0.999989750,0.004383292
ITGB6,-2.954514485,0.000496193,0.999990687,0.004320277
VHLL,-2.954687196,0.003105354,0.961763642,0.013439547
CMTM2,-2.954702049,0.000497283,0.999990538,0.004329245
GDAP1,-2.954896163,0.000510591,0.999988899,0.004438619
BOC,-2.954917637,0.003388113,0.964974187,0.015170864
ZBED5,-2.954921555,0.001344730,0.999525452,0.011015785
ACHE,-2.954946800,0.000501616,0.999989986,0.004364874
NIPAL4,-2.954997187,0.000499321,0.999990268,0.004346008
LIN52,-2.955009332,0.000500639,0.999990122,0.004356839
RP2,-2.955114271,0.000836522,0.999870293,0.007065850
ACSM1,-2.955334452,0.000496403,0.999990613,0.004321999
